,rsi
2024-02-16 10:00:00,34.62724476971245
2024-02-16 09:55:00,30.144529105350486
2024-02-16 09:50:00,26.426584095104914
2024-02-16 09:45:00,45.977184072817685
2024-02-16 09:40:00,30.46980918854021
2024-02-16 09:35:00,46.51141234802149
2024-02-16 09:30:00,51.54321306820013
2024-02-15 10:00:00,63.600466458631104
2024-02-15 09:55:00,49.45888045763057
2024-02-15 09:50:00,55.27996477451384
2024-02-15 09:45:00,15.041317480506478
2024-02-15 09:40:00,10.86142172517782
2024-02-15 09:35:00,22.86257553029168
2024-02-15 09:30:00,60.24558025664369
2024-02-14 10:00:00,61.27136640172822
2024-02-14 09:55:00,52.02900138271688
2024-02-14 09:50:00,44.55024292824681
2024-02-14 09:45:00,48.387730964214576
2024-02-14 09:40:00,47.911630033331704
2024-02-14 09:35:00,33.78778094162139
2024-02-14 09:30:00,75.79046966962356
2024-02-13 10:00:00,60.069257239548776
2024-02-13 09:55:00,68.88456047450119
2024-02-13 09:50:00,66.05837979015429
2024-02-13 09:45:00,67.1998083638642
2024-02-13 09:40:00,54.69456287415114
2024-02-13 09:35:00,67.01345599038248
2024-02-13 09:30:00,79.05029690384029
2024-02-12 10:00:00,48.15969396227601
2024-02-12 09:55:00,39.639653435229924
2024-02-12 09:50:00,46.719599332932965
2024-02-12 09:45:00,44.63462987075288
2024-02-12 09:40:00,59.40354799039028
2024-02-12 09:35:00,49.08302870519973
2024-02-12 09:30:00,51.24645727390735
2024-02-09 10:00:00,79.71333101281844
2024-02-09 09:55:00,56.61006393134301
2024-02-09 09:50:00,57.70445600745295
2024-02-09 09:45:00,55.326406432444394
2024-02-09 09:40:00,44.1724016866495
2024-02-09 09:35:00,47.485459132026214
2024-02-09 09:30:00,14.24809190157606
2024-02-08 10:00:00,46.92131699286596
2024-02-08 09:55:00,21.226844513349093
2024-02-08 09:50:00,42.59065541287194
2024-02-08 09:45:00,57.10886201839537
2024-02-08 09:40:00,59.794468348411186
2024-02-08 09:35:00,64.38606104286895
2024-02-08 09:30:00,69.99998120176075
2024-02-07 10:00:00,31.198702646552746
2024-02-07 09:55:00,20.310591973771622
2024-02-07 09:50:00,44.95613155599939
2024-02-07 09:45:00,31.74877318209313
2024-02-07 09:40:00,33.4930158097971
2024-02-07 09:35:00,39.68197591554819
2024-02-07 09:30:00,27.688901964201506
2024-02-06 10:00:00,43.41794647770288
2024-02-06 09:55:00,34.913994526257014
2024-02-06 09:50:00,38.501943100295684
2024-02-06 09:45:00,59.90609672505861
2024-02-06 09:40:00,40.33107249595447
2024-02-06 09:35:00,52.370417585671895
2024-02-06 09:30:00,90.75076336455712
2024-02-05 10:00:00,56.24650829076111
2024-02-05 09:55:00,70.16453762477465
2024-02-05 09:50:00,61.57409933482272
2024-02-05 09:45:00,59.012228938493145
2024-02-05 09:40:00,63.7553553646487
2024-02-05 09:35:00,77.5460241464757
2024-02-05 09:30:00,71.66589291440835
2024-02-02 10:00:00,59.59443613058261
2024-02-02 09:55:00,27.153460644597715
2024-02-02 09:50:00,25.08657947919032
2024-02-02 09:45:00,58.64502573397283
2024-02-02 09:40:00,56.74972551202779
2024-02-02 09:35:00,35.61144778343619
2024-02-02 09:30:00,17.546418710489306
2024-02-01 10:00:00,68.38438233439189
2024-02-01 09:55:00,47.850608820236594
2024-02-01 09:50:00,45.352712058930905
2024-02-01 09:45:00,49.309630697931595
2024-02-01 09:40:00,35.775277291413374
2024-02-01 09:35:00,52.94185746500742
2024-02-01 09:30:00,77.67216122750045
2024-01-31 10:00:00,67.53763059159941
2024-01-31 09:55:00,60.09845220311237
2024-01-31 09:50:00,43.740643114615736
2024-01-31 09:45:00,36.317927332232664
2024-01-31 09:40:00,32.875397334786456
2024-01-31 09:35:00,51.18979557323563
2024-01-31 09:30:00,52.039378182771976
2024-01-30 10:00:00,28.2881208272981
2024-01-30 09:55:00,57.70911963502416
2024-01-30 09:50:00,61.63939849591495
2024-01-30 09:45:00,59.66716980359804
2024-01-30 09:40:00,72.40199137598381
2024-01-30 09:35:00,55.749093555201625
2024-01-30 09:30:00,50.00164037320256
2024-01-29 10:00:00,51.194153578247736
2024-01-29 09:55:00,45.29581847669418
2024-01-29 09:50:00,59.986701437558615
2024-01-29 09:45:00,73.48038247663281
2024-01-29 09:40:00,55.3626973438792
2024-01-29 09:35:00,51.77845359105553
2024-01-29 09:30:00,12.672083933569581
2024-01-26 10:00:00,49.402717050130356
2024-01-26 09:55:00,50.888407773003394
2024-01-26 09:50:00,55.89565960913025
2024-01-26 09:45:00,42.214827119693346
2024-01-26 09:40:00,49.28933619683536
2024-01-26 09:35:00,60.00191602250391
2024-01-26 09:30:00,65.57896424869409
2024-01-25 10:00:00,61.666389311673264
2024-01-25 09:55:00,57.46887589745994
2024-01-25 09:50:00,61.33052918859706
2024-01-25 09:45:00,46.720627346488556
2024-01-25 09:40:00,40.632368986351835
2024-01-25 09:35:00,59.89642609283245
2024-01-25 09:30:00,38.95931347554365
2024-01-24 10:00:00,45.747583972682996
2024-01-24 09:55:00,64.31716052165801
2024-01-24 09:50:00,61.17784324426967
2024-01-24 09:45:00,56.90022200081977
2024-01-24 09:40:00,46.496232387973755
2024-01-24 09:35:00,39.23726382754238
2024-01-24 09:30:00,68.97037979890112
2024-01-23 10:00:00,59.321613290547056
2024-01-23 09:55:00,53.68025521317536
2024-01-23 09:50:00,59.63511168547248
2024-01-23 09:45:00,54.88299658232998
2024-01-23 09:40:00,68.90266320369362
2024-01-23 09:35:00,71.82263605364065
2024-01-23 09:30:00,63.046240833342765
