,rsi
2024-02-16 10:00:00,26.631761327391374
2024-02-16 09:55:00,13.571767918159836
2024-02-16 09:50:00,28.602772317209755
2024-02-16 09:45:00,53.02746510751707
2024-02-16 09:40:00,71.14472816460254
2024-02-16 09:35:00,72.00059513537107
2024-02-16 09:30:00,71.58451571705513
2024-02-15 10:00:00,49.41047526392887
2024-02-15 09:55:00,41.48756153993864
2024-02-15 09:50:00,47.315845519718664
2024-02-15 09:45:00,35.664771978633965
2024-02-15 09:40:00,33.30593932983669
2024-02-15 09:35:00,40.914838569515105
2024-02-15 09:30:00,91.1034200243392
2024-02-14 10:00:00,60.40136628106057
2024-02-14 09:55:00,58.11312995567335
2024-02-14 09:50:00,48.19416767677296
2024-02-14 09:45:00,68.71633534194164
2024-02-14 09:40:00,50.22302349466498
2024-02-14 09:35:00,59.17304586482771
2024-02-14 09:30:00,78.91198228933446
2024-02-13 10:00:00,46.621832572812494
2024-02-13 09:55:00,52.66401126156663
2024-02-13 09:50:00,62.64638055596138
2024-02-13 09:45:00,54.594421612990644
2024-02-13 09:40:00,58.06374478251586
2024-02-13 09:35:00,57.80293957278908
2024-02-13 09:30:00,23.4315450483287
2024-02-12 10:00:00,40.91567919578887
2024-02-12 09:55:00,56.50657127166321
2024-02-12 09:50:00,49.65349274437556
2024-02-12 09:45:00,41.935309018183425
2024-02-12 09:40:00,59.29838614504703
2024-02-12 09:35:00,79.79853858986806
2024-02-12 09:30:00,27.40482707375149
2024-02-09 10:00:00,77.23087906348043
2024-02-09 09:55:00,76.41977816397178
2024-02-09 09:50:00,70.30811049566968
2024-02-09 09:45:00,44.70060589400003
2024-02-09 09:40:00,30.772226198126575
2024-02-09 09:35:00,24.062492981127008
2024-02-09 09:30:00,74.5042488689238
2024-02-08 10:00:00,71.90669440979673
2024-02-08 09:55:00,60.018531836581204
2024-02-08 09:50:00,59.206797309435245
2024-02-08 09:45:00,40.81097538125633
2024-02-08 09:40:00,43.406535906528056
2024-02-08 09:35:00,80.15482801937468
2024-02-08 09:30:00,64.45362793055418
2024-02-07 10:00:00,58.897972027255165
2024-02-07 09:55:00,49.875123337594935
2024-02-07 09:50:00,60.23739308152341
2024-02-07 09:45:00,54.83753813934845
2024-02-07 09:40:00,40.13469974280004
2024-02-07 09:35:00,49.26755112017194
2024-02-07 09:30:00,37.68790895278965
2024-02-06 10:00:00,28.57132775887763
2024-02-06 09:55:00,25.35459785965422
2024-02-06 09:50:00,28.57371397423428
2024-02-06 09:45:00,26.220432905587572
2024-02-06 09:40:00,34.523782173413196
2024-02-06 09:35:00,24.479784975186334
2024-02-06 09:30:00,58.857464953253775
2024-02-05 10:00:00,35.14949341583713
2024-02-05 09:55:00,32.22019734899534
2024-02-05 09:50:00,14.854421336992985
2024-02-05 09:45:00,30.012608570917024
2024-02-05 09:40:00,26.576709585071583
2024-02-05 09:35:00,35.869917573844916
2024-02-05 09:30:00,45.71186066202691
2024-02-02 10:00:00,66.4393605794103
2024-02-02 09:55:00,63.98414818234375
2024-02-02 09:50:00,64.65068907932098
2024-02-02 09:45:00,77.33001340689148
2024-02-02 09:40:00,75.9715167114878
2024-02-02 09:35:00,68.09739763652277
2024-02-02 09:30:00,77.45324901917516
2024-02-01 10:00:00,34.43187424573526
2024-02-01 09:55:00,44.84552845668705
2024-02-01 09:50:00,60.5896275148413
2024-02-01 09:45:00,48.199304030506674
2024-02-01 09:40:00,25.50089128175493
2024-02-01 09:35:00,13.893804316481507
2024-02-01 09:30:00,47.51185601874269
2024-01-31 10:00:00,57.585770986612204
2024-01-31 09:55:00,65.08894360746231
2024-01-31 09:50:00,70.93428362851853
2024-01-31 09:45:00,69.40045673067482
2024-01-31 09:40:00,42.00470406135321
2024-01-31 09:35:00,50.94434201051595
2024-01-31 09:30:00,60.89971435592845
2024-01-30 10:00:00,27.21980153734424
2024-01-30 09:55:00,32.53288408737214
2024-01-30 09:50:00,40.19769421695737
2024-01-30 09:45:00,37.181593556447964
2024-01-30 09:40:00,78.46826203390088
2024-01-30 09:35:00,54.5001773582563
2024-01-30 09:30:00,36.66184965643374
2024-01-29 10:00:00,37.588612179940306
2024-01-29 09:55:00,38.656304300623454
2024-01-29 09:50:00,51.12359565653751
2024-01-29 09:45:00,46.33240864903141
2024-01-29 09:40:00,41.723950735811066
2024-01-29 09:35:00,22.824472046409824
2024-01-29 09:30:00,4.50233062111478
2024-01-26 10:00:00,49.810262476854774
2024-01-26 09:55:00,31.486727024219363
2024-01-26 09:50:00,44.7897710348903
2024-01-26 09:45:00,48.652354132171034
2024-01-26 09:40:00,64.5004444415018
2024-01-26 09:35:00,49.25913265642209
2024-01-26 09:30:00,53.65456316746984
2024-01-25 10:00:00,22.31142675384507
2024-01-25 09:55:00,27.048467832082622
2024-01-25 09:50:00,43.82714185138908
2024-01-25 09:45:00,33.004322013379834
2024-01-25 09:40:00,57.398130290193784
2024-01-25 09:35:00,55.96342021724335
2024-01-25 09:30:00,15.954351964298155
2024-01-24 10:00:00,64.40082305739207
2024-01-24 09:55:00,74.2131282242712
2024-01-24 09:50:00,84.7569018035456
2024-01-24 09:45:00,60.5219560452668
2024-01-24 09:40:00,52.888476038035535
2024-01-24 09:35:00,35.386590979898
2024-01-24 09:30:00,80.22406632653349
2024-01-23 10:00:00,66.74088777249463
2024-01-23 09:55:00,75.25577173492658
2024-01-23 09:50:00,69.78286482295603
2024-01-23 09:45:00,49.629998968826854
2024-01-23 09:40:00,64.2013494223129
2024-01-23 09:35:00,37.27488154870761
2024-01-23 09:30:00,26.405415915093556
