,abs_change,max_diff
2023-01-03 04:00:00,1.2199999999999989,1.2199999999999989
2023-01-03 04:15:00,0.04999999999999716,0.21999999999999886
2023-01-03 04:30:00,0.0799999999999983,0.0799999999999983
2023-01-03 04:45:00,0.14000000000000057,0.14000000000000057
2023-01-03 05:00:00,0.3299999999999983,0.35999999999999943
2023-01-03 05:15:00,0.1799999999999926,0.1799999999999926
2023-01-03 05:30:00,0.0,0.0
2023-01-03 05:45:00,0.0,0.0
2023-01-03 06:00:00,0.11999999999999034,0.11999999999999034
2023-01-03 06:15:00,0.0,0.0
2023-01-03 06:30:00,0.6999999999999886,0.7599999999999909
2023-01-03 06:45:00,0.07000000000000739,0.20000000000000284
2023-01-03 07:00:00,0.11999999999999034,0.4200000000000017
2023-01-03 07:15:00,0.030000000000001137,0.20000000000000284
2023-01-03 07:30:00,0.21999999999999886,0.36999999999999034
2023-01-03 07:45:00,0.12000000000000455,0.4300000000000068
2023-01-03 08:00:00,0.5130999999999943,1.2099000000000046
2023-01-03 08:15:00,0.030000000000001137,0.5699999999999932
2023-01-03 08:30:00,0.0660000000000025,0.12990000000000634
2023-01-03 08:45:00,0.0204000000000093,0.5400000000000063
2023-01-03 09:00:00,0.2597999999999985,0.5699999999999932
2023-01-03 09:15:00,0.8499999999999943,1.2999999999999972
2023-01-03 09:30:00,2.2550000000000097,3.5500000000000114
2023-01-03 09:45:00,2.242500000000007,2.655000000000001
2023-01-03 10:00:00,0.23999999999999488,1.105000000000004
2023-01-03 10:15:00,0.4899999999999949,1.1098999999999961
2023-01-03 10:30:00,0.16379999999999484,0.9899999999999949
2023-01-03 10:45:00,1.2199999999999989,1.2950000000000017
2023-01-03 11:00:00,0.4199999999999875,0.8071999999999946
2023-01-03 11:15:00,0.6099999999999994,0.8198000000000008
2023-01-03 11:30:00,0.9568000000000012,0.9799999999999898
2023-01-03 11:45:00,0.31640000000000157,0.7200000000000131
2023-01-03 12:00:00,0.09999999999999432,0.6200000000000045
2023-01-03 12:15:00,0.1799999999999926,0.480000000000004
2023-01-03 12:30:00,0.10999999999999943,0.6799999999999926
2023-01-03 12:45:00,0.025099999999994793,0.6500000000000057
2023-01-03 13:00:00,0.10000000000000853,0.5499999999999972
2023-01-03 13:15:00,0.35999999999999943,0.6657999999999902
2023-01-03 13:30:00,0.09000000000000341,0.5499999999999972
2023-01-03 13:45:00,0.3113999999999919,0.5700000000000074
2023-01-03 14:00:00,0.0799999999999983,0.4899999999999949
2023-01-03 14:15:00,0.0899999999999892,0.4100000000000108
2023-01-03 14:30:00,0.030000000000001137,0.625
2023-01-03 14:45:00,0.1700000000000017,0.835000000000008
2023-01-03 15:00:00,0.5550000000000068,0.6598999999999933
2023-01-03 15:15:00,0.0350000000000108,0.6400000000000006
2023-01-03 15:30:00,0.8899999999999864,0.9899999999999949
2023-01-03 15:45:00,0.07000000000000739,0.5100000000000051
2023-01-03 16:00:00,0.23999999999999488,0.3199999999999932
2023-01-03 16:15:00,0.01999999999999602,0.3299999999999983
2023-01-03 16:30:00,0.11990000000000123,0.18999999999999773
2023-01-03 16:45:00,0.0,0.0
2023-01-03 17:00:00,0.0799999999999983,0.14000000000000057
2023-01-03 17:15:00,0.030000000000001137,0.060000000000002274
2023-01-03 17:30:00,0.09999999999999432,0.12630000000000052
2023-01-03 17:45:00,0.03990000000000293,0.04000000000000625
2023-01-03 18:00:00,0.07000000000000739,0.09000000000000341
2023-01-03 18:30:00,0.03999999999999204,0.09000000000000341
2023-01-03 18:45:00,0.030000000000001137,0.09999999999999432
2023-01-03 19:00:00,0.04999999999999716,0.10999999999999943
2023-01-03 19:15:00,0.03999999999999204,0.03999999999999204
2023-01-03 19:30:00,0.0,0.0
2023-01-03 19:45:00,0.37999999999999545,0.39000000000000057
2023-01-04 04:00:00,0.8400000000000034,0.8499999999999943
2023-01-04 04:15:00,0.13000000000000966,0.14000000000000057
2023-01-04 04:30:00,0.04000000000000625,0.14000000000000057
2023-01-04 04:45:00,0.030000000000001137,0.060000000000002274
2023-01-04 05:00:00,0.14000000000000057,0.20000000000000284
2023-01-04 05:15:00,0.030000000000001137,0.13000000000000966
2023-01-04 05:30:00,0.4100000000000108,0.4100000000000108
2023-01-04 05:45:00,0.0,0.0
2023-01-04 06:00:00,0.2400000000000091,0.2400000000000091
2023-01-04 06:15:00,0.030000000000001137,0.10000000000000853
2023-01-04 06:30:00,0.21999999999999886,0.39000000000000057
2023-01-04 06:45:00,0.18999999999999773,0.25
2023-01-04 07:00:00,0.11999999999999034,0.5499999999999972
2023-01-04 07:15:00,0.0,0.3199999999999932
2023-01-04 07:30:00,0.23999999999999488,0.29999999999999716
2023-01-04 07:45:00,0.23000000000000398,0.4399999999999977
2023-01-04 08:00:00,0.20999999999999375,2.120999999999995
2023-01-04 08:15:00,0.6191999999999922,0.6299999999999955
2023-01-04 08:30:00,0.1599999999999966,0.5
2023-01-04 08:45:00,0.1799999999999926,0.5
2023-01-04 09:00:00,0.09000000000000341,0.6400000000000006
2023-01-04 09:15:00,0.5600000000000023,0.9771999999999963
2023-01-04 09:30:00,0.46000000000000796,2.4998000000000076
2023-01-04 09:45:00,0.960000000000008,1.5500000000000114
2023-01-04 10:00:00,0.3272000000000048,1.6259000000000015
2023-01-04 10:15:00,0.024999999999991473,0.960000000000008
2023-01-04 10:30:00,0.7600000000000051,1.4300000000000068
2023-01-04 10:45:00,0.026800000000008595,0.7199999999999989
2023-01-04 11:00:00,0.27000000000001023,0.5989000000000004
