,abs_change,max_diff
2023-01-03 04:00:00,1.799999999999983,2.8300000000000125
2023-01-03 04:15:00,0.6699999999999875,0.9499999999999886
2023-01-03 04:30:00,0.01999999999998181,0.3499999999999943
2023-01-03 04:45:00,0.12999999999999545,0.14000000000001478
2023-01-03 05:00:00,0.46999999999999886,0.5600000000000023
2023-01-03 05:15:00,0.1599999999999966,0.5199999999999818
2023-01-03 05:30:00,0.030000000000001137,0.17000000000001592
2023-01-03 05:45:00,0.14000000000001478,0.3400000000000034
2023-01-03 06:00:00,0.3100000000000023,0.4199999999999875
2023-01-03 06:15:00,0.0,0.06999999999999318
2023-01-03 06:30:00,0.9799999999999898,1.3799999999999955
2023-01-03 06:45:00,0.0,0.5400000000000205
2023-01-03 07:00:00,0.44999999999998863,1.0
2023-01-03 07:15:00,0.12999999999999545,0.37000000000000455
2023-01-03 07:30:00,0.4399999999999977,0.7399999999999807
2023-01-03 07:45:00,0.2599999999999909,0.44999999999998863
2023-01-03 08:00:00,0.060000000000002274,2.009999999999991
2023-01-03 08:15:00,0.13999999999998636,1.1399999999999864
2023-01-03 08:30:00,0.28000000000000114,0.44999999999998863
2023-01-03 08:45:00,0.2400000000000091,0.4099999999999966
2023-01-03 09:00:00,0.5800000000000125,0.8499999999999943
2023-01-03 09:15:00,0.3900000000000148,0.7704000000000235
2023-01-03 09:30:00,0.2600000000000193,3.0500000000000114
2023-01-03 09:45:00,3.3626999999999896,3.6899999999999977
2023-01-03 10:00:00,2.019999999999982,2.5200000000000102
2023-01-03 10:15:00,0.060000000000002274,0.9499999999999886
2023-01-03 10:30:00,2.4749999999999943,2.4998999999999967
2023-01-03 10:45:00,2.3000000000000114,2.387999999999977
2023-01-03 11:00:00,1.2299999999999898,1.6200000000000045
2023-01-03 11:15:00,0.19999999999998863,1.0299999999999727
2023-01-03 11:30:00,0.3499999999999943,1.6500000000000057
2023-01-03 11:45:00,0.22000000000002728,0.8100000000000023
2023-01-03 12:00:00,0.5250000000000057,0.9098999999999933
2023-01-03 12:15:00,0.11990000000000123,0.6999999999999886
2023-01-03 12:30:00,0.4200000000000159,0.6799999999999784
2023-01-03 12:45:00,0.3026999999999873,0.8035000000000139
2023-01-03 13:00:00,0.10990000000001032,0.5534999999999854
2023-01-03 13:15:00,0.9000000000000057,1.2300000000000182
2023-01-03 13:30:00,0.4800999999999931,0.700000000000017
2023-01-03 13:45:00,0.3200999999999965,0.7199999999999989
2023-01-03 14:00:00,0.28999999999999204,0.8331000000000017
2023-01-03 14:15:00,0.08830000000000382,0.46999999999999886
2023-01-03 14:30:00,0.2300000000000182,0.9400000000000261
2023-01-03 14:45:00,0.5400000000000205,1.1299999999999955
2023-01-03 15:00:00,0.4300000000000068,0.9000000000000057
2023-01-03 15:15:00,0.11000000000001364,1.0400000000000205
2023-01-03 15:30:00,0.30000000000001137,0.7049999999999841
2023-01-03 15:45:00,0.009999999999990905,0.6200000000000045
2023-01-03 16:00:00,0.18999999999999773,0.37999999999999545
2023-01-03 16:15:00,0.06999999999999318,0.06999999999999318
2023-01-03 16:30:00,0.12000000000000455,0.1599999999999966
2023-01-03 16:45:00,0.37000000000000455,0.37000000000000455
2023-01-03 17:00:00,0.14000000000001478,0.1599999999999966
2023-01-03 17:15:00,0.010000000000019327,0.010000000000019327
2023-01-03 17:30:00,0.010000000000019327,0.020000000000010232
2023-01-03 17:45:00,0.020000000000010232,0.030600000000021055
2023-01-03 18:00:00,0.03999999999999204,0.12999999999999545
2023-01-03 18:15:00,0.060000000000002274,0.060000000000002274
2023-01-03 18:30:00,0.03999999999999204,0.0800000000000125
2023-01-03 18:45:00,0.0,0.06999999999999318
2023-01-03 19:00:00,0.12000000000000455,0.17000000000001592
2023-01-03 19:15:00,0.030000000000001137,0.10000000000002274
2023-01-03 19:30:00,0.12000000000000455,0.12999999999999545
2023-01-03 19:45:00,0.08999999999997499,0.14999999999997726
2023-01-04 04:00:00,0.8199999999999932,1.9099999999999966
2023-01-04 04:15:00,0.1599999999999966,0.20999999999997954
2023-01-04 04:30:00,0.030000000000001137,0.13999999999998636
2023-01-04 04:45:00,0.040000000000020464,0.3199999999999932
2023-01-04 05:00:00,0.009999999999990905,0.20000000000001705
2023-01-04 05:15:00,0.060000000000002274,0.14000000000001478
2023-01-04 05:30:00,0.46000000000000796,0.5500000000000114
2023-01-04 05:45:00,0.12999999999999545,0.25
2023-01-04 06:15:00,0.0,0.0
2023-01-04 06:30:00,0.19000000000002615,0.2600000000000193
2023-01-04 06:45:00,0.0,0.060000000000002274
2023-01-04 07:00:00,0.12000000000000455,0.37000000000000455
2023-01-04 07:15:00,0.030000000000001137,0.3599999999999852
2023-01-04 07:30:00,0.28999999999999204,0.28999999999999204
2023-01-04 07:45:00,0.3300000000000125,0.5699999999999932
2023-01-04 08:00:00,0.4399999999999977,1.1500000000000057
2023-01-04 08:15:00,0.3499999999999943,1.0100000000000193
2023-01-04 08:30:00,0.21000000000000796,0.4900000000000091
2023-01-04 08:45:00,0.009999999999990905,0.5200000000000102
2023-01-04 09:00:00,0.3100000000000023,0.46000000000000796
2023-01-04 09:15:00,0.28000000000000114,0.46000000000000796
2023-01-04 09:30:00,0.40449999999998454,3.309999999999974
2023-01-04 09:45:00,0.13460000000000605,1.990000000000009
2023-01-04 10:00:00,1.130200000000002,2.6399999999999864
2023-01-04 10:15:00,0.45000000000001705,1.6698999999999842
2023-01-04 10:30:00,0.25560000000001537,1.2728999999999928
2023-01-04 10:45:00,0.710000000000008,0.9898999999999774
